ID,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual
PGA_scaffold1:46782697-46782715,0.23907575905773,0.0216688330742241,0.0729491983098882,1.09966946994075,0.384321755151125,3,13.7739093242186,-19.5478186484372,-18.337478276461,0.0372510987383878,7
PGA_scaffold1:8853971-8854263,0.0803483853381214,-0.124018640142296,0.0966540245190371,0.393157287234777,0.68596983695759,3,12.7382392449726,-17.4764784899452,-15.5368518907932,0.0840780041015397,9
PGA_scaffold1:9985430-9985444,0.51950228836096,0.3993778604512,0.0923144223855738,4.32470145665311,0.0533046743829287,3,12.3512754915316,-16.7025509830632,-15.1109698918697,0.0681756206430571,8
PGA_scaffold10:11112906-11112925,0.176117652906669,-0.0298529338666638,0.151281863663289,0.855062150696709,0.460745168945925,3,6.91788754541674,-5.83577509083347,-4.24419399963999,0.183089618187503,8
PGA_scaffold10:18561472-18561475,0.187947553543967,0.00749145433151455,0.0793966779901024,1.04151399905134,0.391857673652988,3,15.0984150424935,-22.196830084987,-20.257203485835,0.0567344922827761,9
PGA_scaffold11:45690766-45690850,0.451015916660467,0.329019453696126,0.05184687349244,3.6969589584929,0.067300592739514,3,20.2123577787712,-32.4247155575424,-30.4850889583904,0.0241928846184697,9
PGA_scaffold11:47140700-47140954,0.0144579006471998,-0.231927624191,0.0661143395343226,0.058679992084333,0.943410537860436,3,16.0232374613009,-24.0464749226018,-22.4548938314083,0.0349688471364776,8
PGA_scaffold12:23168536-23168543,0.188432912218925,-0.0434433985756677,0.131657889149537,0.812644084137806,0.481543463754499,3,7.8694740842307,-7.7389481684614,-6.52860779648522,0.121336598427182,7
PGA_scaffold13:17937026-17937054,0.0148645955980899,-0.231419255502388,0.0699300646137647,0.0603555431331368,0.941854265944684,3,15.4060274020799,-22.8120548041597,-21.2204737129663,0.0391217114950824,8
PGA_scaffold14:19165388-19165418,0.254205455591998,0.0884733346124416,0.161241652626148,1.5338333576468,0.267169211980883,3,6.5970431319235,-5.19408626384701,-3.254459664695,0.233989834874503,9
PGA_scaffold17:11292333-11292361,0.652514652691105,0.565643315863881,0.157186939258478,7.51127675160421,0.0145796125980153,3,6.49668600229798,-4.99337200459596,-3.40179091340248,0.197661870987588,8
PGA_scaffold18:6823471-6823718,0.0782669334577223,-0.185085371268643,0.0803355112298948,0.297194792120939,0.751827292540185,3,12.809424625462,-17.6188492509239,-16.4085088789478,0.0451765605519798,7
PGA_scaffold2:27779656-27779904,0.169848969546199,-0.0146290372213123,0.179655266025918,0.920700372485332,0.432720032400429,3,5.2994154741238,-2.59883094824761,-0.659204349095608,0.290484131497589,9
PGA_scaffold2:5297602-5297620,0.190991995115607,-0.0786773398458576,0.0680713928154761,0.708245137115421,0.529490846289746,3,13.2389302595744,-18.4778605191487,-17.6889622098038,0.0278022871190331,6
PGA_scaffold2:69261982-69262034,0.162259212018175,-0.0239054075333418,0.0206717646442767,0.871589953069861,0.450809930450369,3,31.2466684765201,-54.4933369530403,-52.5537103538883,0.0038458966815753,9
PGA_scaffold3:32329148-32329168,0.5612743666324,0.4515929582905,0.0653573990570596,5.11731546045424,0.0370486202216916,3,16.1499025125397,-24.2998050250794,-22.7082239338859,0.0341727168920299,8
PGA_scaffold3:4631938-4631970,0.483761481440924,0.336264761852617,0.0754431417576523,3.27981180050105,0.098849942345589,3,13.4377493450867,-18.8754986901734,-17.6651583181972,0.0398416734678565,7
PGA_scaffold3:47868038-47868247,0.0968423850796634,-0.103859307124856,0.148023629835828,0.482519026202225,0.632318613129027,3,7.62343031916978,-7.24686063833955,-5.30723403918755,0.197198954907969,9
PGA_scaffold4:19617132-19617268,0.390524414197316,0.238155517746645,0.170035819928279,2.56301924667248,0.137982895400382,3,5.63237940123414,-3.26475880246828,-1.6731777112748,0.231297440469456,8
PGA_scaffold4:35990514-35990762,0.295544109158487,0.138998355638151,0.09985410579853,1.88790882226067,0.206700783691595,3,12.3473712398655,-16.694742479731,-14.755115880579,0.0897375820034162,9
PGA_scaffold4:50246887-50246950,0.534903540715732,0.431548771985895,0.0341416969988889,5.17541229388202,0.0319112377667467,3,25.225660305798,-42.451320611596,-40.511694012444,0.0104908992656755,9
PGA_scaffold5:60447972-60448019,0.204872338019034,0.0281773020232633,0.149579786633725,1.1594685547586,0.35642313142568,3,7.49793410012042,-6.99586820024083,-5.05624160108883,0.201367013124518,9
PGA_scaffold6:10182873-10182921,0.186073229856117,0.00520061426858709,0.00839592527129898,1.02875291127788,0.395944210599819,3,42.0589353671622,-76.1178707343244,-74.1782441351723,0.000634424050451132,9
PGA_scaffold7:22129088-22129115,0.725342644203868,0.646869113976402,0.0949077258724426,9.24315042411579,0.0108584871398248,3,11.142491047761,-14.2849820955219,-13.0746417235457,0.0630523350119509,7
PGA_scaffold7:7651939-7651957,0.269721590610572,0.0610706164993063,0.0664392726406325,1.29269269774288,0.332820151036637,3,14.7086588067406,-21.4173176134811,-20.206977241505,0.0308992386431141,7
PGA_scaffold9:6120265-6120309,0.137910308800785,-0.0776121139990189,0.0541258608985829,0.639888448771236,0.55234421206466,3,18.2240467133239,-28.4480934266478,-26.8565123354544,0.0234368705441019,8
