ID,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual
PGA_scaffold1:30599518-30599553,0.722785331071831,0.661182071310015,0.125412626011272,11.7329072173523,0.00310937378973457,3,9.61258167573246,-11.2251633514649,-9.28553675231291,0.14155494086739,9
PGA_scaffold1:46778719-46778737,0.556401596369016,0.457824173339908,0.0864966649982503,5.64431062683312,0.0257902104286429,3,14.0706230849077,-20.1412461698153,-18.2016195706633,0.0673350575023759,9
PGA_scaffold1:46781313-46781443,0.643823484901859,0.542058766302391,0.228101771455608,6.32658836738748,0.0269667420733192,3,2.37362322350704,3.25275355298591,4.4630939249621,0.364212926988305,7
PGA_scaffold1:8854001-8854238,0.161863346326551,-0.0476708170918116,0.142191004851525,0.77249143378767,0.493468386300743,3,7.59959588289024,-7.19919176578049,-5.607610674587,0.161746254885492,8
PGA_scaffold10:21053-21076,0.388817891145999,0.252999644733999,0.119433781703132,2.86278096955053,0.109085706043238,3,10.1987483066967,-12.3974966133933,-10.4578700142413,0.128379853907201,9
PGA_scaffold10:43494141-43494160,0.119866008246077,-0.100167489692404,0.177991756419586,0.544762544653953,0.600060689943076,3,5.12937011803269,-2.25874023606537,-0.667159144871889,0.253448522826634,8
PGA_scaffold11:14810047-14810100,0.772005194660099,0.715006493325123,0.0380110886996014,13.5442593704566,0.0027020899886564,3,22.1118225492311,-36.2236450984622,-34.6320640072688,0.0115587429130317,8
PGA_scaffold12:16522828-16522872,0.597403122713606,0.496753903392008,0.166084984441334,5.93549683485135,0.026271302671966,3,5.89098399470126,-3.78196798940252,-2.19038689820904,0.220673776455026,8
PGA_scaffold12:30777475-30777509,0.262158028488273,0.0981931459301116,0.0965417401852031,1.59886693051654,0.254586342760884,3,12.7521879167749,-17.5043758335497,-15.5647492343977,0.0838827683818854,9
PGA_scaffold13:43165248-43165273,0.321402192258146,0.127517104331902,0.276137505712476,1.65769423371235,0.257420768803983,3,0.462552669914562,7.07489466017088,8.28523503214706,0.533763454427755,7
PGA_scaffold14:18436762-18436766,0.44944678973816,0.327101631902195,0.0699775597811708,3.67359687696639,0.0681705577125504,3,16.6137979908445,-25.2275959816889,-23.2879693825369,0.044071729856346,9
PGA_scaffold14:19166033-19166048,0.616373536581463,0.531123211377344,0.0911454573579701,7.23016053141906,0.0134149331140712,3,13.4424134293786,-18.8848268587571,-16.9452002596051,0.0747674495729419,9
PGA_scaffold14:34996189-34996265,0.258144165422475,0.0932873132941359,0.130093453191618,1.56586858289344,0.260878221531469,3,9.17285662928158,-10.3457132585632,-8.40608665941116,0.152318759069877,9
PGA_scaffold15:14964840-14964881,0.345019505920506,0.181274382400633,0.174807659856449,2.10705209721028,0.184040526062227,3,5.32793061224962,-2.65586122449923,-1.06428013330575,0.244461743555903,8
PGA_scaffold15:15010628-15010661,0.0842464464972333,-0.119254343170048,0.144142744577273,0.413985845632216,0.672982477514968,3,7.94224429963291,-7.88448859926582,-5.94486200011382,0.186994177328421,9
PGA_scaffold16:1816515-1816582,0.554714342074855,0.443392927593569,0.131294253281961,4.98299760795894,0.0393146876109887,3,8.47662858713826,-8.95325717427652,-7.36167608308303,0.137905447558941,8
PGA_scaffold16:26709087-26709154,0.378701604058873,0.240635293849733,0.123343008841512,2.7428965363471,0.117449465750946,3,9.81226341652709,-11.6245268330542,-9.68490023390217,0.136921480470696,9
PGA_scaffold17:10210451-10210485,0.305798186483256,0.151531116812868,0.0914934068217563,1.98226482901785,0.193502173448408,3,13.3966904269309,-18.7933808538618,-16.8537542547098,0.0753393914266627,9
PGA_scaffold17:11543869-11543894,0.403261652357675,0.270653130659381,0.123240557083688,3.04099349870712,0.0979552603659291,3,9.82223505563465,-11.6444701112693,-9.70484351211731,0.136694114192681,9
PGA_scaffold17:15397772-15397949,0.882951817088705,0.843935756118273,0.120322309638414,22.6304705069496,0.00160359254260915,3,8.1123771961464,-8.22475439229281,-7.43585608294793,0.0868647491803339,6
PGA_scaffold17:27526119-27526152,0.197916666666667,-0.00260416666666696,0.0779511955577906,0.987012987012986,0.413883362287357,3,14.2115674630034,-20.4231349260068,-18.8315538348133,0.0486111111111113,8
PGA_scaffold17:33530137-33530168,0.170122850492997,-0.0669849065090038,0.207468444491341,0.717491711971116,0.52065293738339,3,3.32174964381139,1.35650071237722,2.56684108435341,0.301302088217596,7
PGA_scaffold2:29019552-29019657,0.335381930059831,0.145491052934068,0.108513452330195,1.76618242611893,0.239332957288614,3,9.80280067841682,-11.6056013568336,-10.3952609848575,0.0824261853563223,7
PGA_scaffold2:3272191-3272390,0.139766234486811,-0.0513968245161205,0.260707710427635,0.731136210185189,0.507895288128936,3,0.83109462765212,6.33781074469576,8.27743734384776,0.611716592487777,9
PGA_scaffold2:57125459-57125480,0.288035946272144,0.129821712110398,0.228595195159927,1.82054382020823,0.216801010528403,3,2.40846059293845,3.1830788141231,5.1227054132751,0.470301869251847,9
PGA_scaffold3:20885770-20885818,0.690473300020864,0.61309162502608,0.152346264271389,8.92295624341818,0.00917893871073631,3,6.84076389595972,-5.68152779191945,-4.08994670072596,0.185675073899583,8
PGA_scaffold3:25764259-25764281,0.477727783361224,0.347159729201529,0.196600042914144,3.65884125665937,0.0744025281765318,3,4.035594038764,-0.0711880775279994,1.52039301366548,0.309212614990747,8
PGA_scaffold3:27375303-27375375,0.402185350796827,0.252731688496033,0.175490032402094,2.69103710544999,0.127722147523761,3,5.28507502020734,-2.57015004041467,-0.978568949221192,0.246374011779905,8
PGA_scaffold3:28868108-28868263,0.448893235933462,0.29143416048588,0.317954901083443,2.85085654578798,0.124258210532341,3,-0.947553344835517,9.89510668967103,11.1054470616472,0.707667233860874,7
PGA_scaffold3:34590717-34590733,0.179409228432096,-0.00294427636077188,0.057826723649266,0.983854018248149,0.410742676225069,3,18.9024811956155,-29.804962391231,-27.865335792079,0.0300953697120772,9
PGA_scaffold3:52925201-52925282,0.187128002823863,0.00648978122916621,0.172108291158111,1.03592695483754,0.393640461346664,3,5.81440684257861,-3.62881368515722,-1.68918708600522,0.266591374968286,9
PGA_scaffold4:10439160-10439185,0.189120007849138,-0.0135999901885779,0.232810297997107,0.932912439225421,0.432340916291754,3,2.17601627182546,3.64796745634907,5.23954854754255,0.433605078828015,8
