ID,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual
Scaffold_01:11668500-11668559,0.0281684177471207,-0.187794156086853,0.216351782822772,0.130431941271342,0.879345485518418,3,3.06902489891853,1.86195020216294,3.80157680131494,0.421272845375325,9
Scaffold_01:17807327-17807548,0.206410685560643,0.0300575045741192,0.241095456023844,1.17043925380862,0.353330519248734,3,1.76957812615693,4.46084374768614,6.40047034683814,0.523143170238106,9
Scaffold_01:22425209-22425720,0.188319125051225,0.00794559728483057,0.133878152436986,1.04405079494326,0.391051457626214,3,8.82873247076973,-9.65746494153946,-7.71783834238746,0.161310237299467,9
Scaffold_01:22426186-22426259,0.0265046860063739,-0.18982760599221,0.0507303365997776,0.122518398716672,0.886140108510371,3,20.4736043438881,-32.9472086877762,-31.0075820886242,0.0231621034637406,9
Scaffold_01:2316019-2316104,0.120558716858088,-0.0748726793956698,0.304240966557532,0.616885102235819,0.560958610639502,3,-1.02194710282851,10.043894205657,11.983520804809,0.833063091586749,9
Scaffold_01:2389642-2389714,0.243405768150269,0.075273716628106,0.182539472338399,1.44770593082416,0.285025434836504,3,5.1082961469801,-2.2165922939602,-0.276965694808203,0.29988593065423,9
Scaffold_01:24305214-24305358,0.0701529660184706,-0.239796045308706,0.332214068312797,0.226337118218514,0.803960164350397,3,-1.02807220838123,10.0561444167625,10.8450427261073,0.662197123109638,6
Scaffold_01:24305566-24305684,0.396951694888234,0.262940960418953,0.30886038209888,2.96208879430644,0.102703313501645,3,-1.20277865900639,10.4055573180128,12.3451839171648,0.858552620672394,9
Scaffold_01:24305706-24305892,0.329970115786248,0.18107458596097,0.190269051926216,2.2161183493786,0.164977143438072,3,4.61062378493621,-1.22124756987241,0.718379029279587,0.325820809088111,9
Scaffold_01:25162487-25162535,0.0362282831338566,-0.177943209503064,0.206524000802974,0.169155486978248,0.847000755038624,3,3.62689379648729,0.746212407025416,2.68583900617742,0.383869466169003,9
Scaffold_01:25433618-25433756,0.293174789952822,0.13610252105345,0.167654567597137,1.86649618043426,0.209847664029791,3,6.12902477548769,-4.25804955097539,-2.31842295182339,0.252972486325647,9
Scaffold_01:25486315-25486362,0.0798525624416732,-0.183046705432135,0.391966535689133,0.303738245783182,0.747310309503415,3,-3.04022250259598,14.080445005192,15.2907853771681,1.07546435570098,7
Scaffold_01:25487095-25487289,0.129407177633977,-0.0882410279575283,0.394257976202058,0.594570386106725,0.574460707973278,3,-3.61858030195515,15.2371606039103,16.8287416951038,1.24351481439154,8
Scaffold_01:2584011-2584031,0.0688637600838359,-0.163920299895205,0.514547017263552,0.295826785090165,0.751714485308568,3,-6.54767656556372,21.0953531311274,22.6869342223209,2.11806906379854,8
Scaffold_01:30037674-30037887,0.125309017140925,-0.069066756827759,0.110445131006936,0.644674048531961,0.547451843347968,3,11.1376672361008,-14.2753344722017,-12.3357078730497,0.109783142668253,9
Scaffold_01:30343889-30344029,0.0352854387424089,-0.179095574870389,0.131400406290787,0.164592181685171,0.850735884317176,3,9.05290300731004,-10.1058060146201,-8.16617941546808,0.155394600960455,9
Scaffold_01:30344338-30344387,0.00576558395896071,-0.215175397383492,0.183416936834368,0.0260955840963891,0.974315397560647,3,5.05075052752208,-2.10150105504416,-0.161874455892155,0.302775954459321,9
