ID,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual
PGA_scaffold1:30599518-30599553,0.733695080045108,0.67451620894402,0.160639803079115,12.3979228801414,0.00259541228072826,3,6.64191805623435,-5.2838361124687,-3.3442095133167,0.232246316999673,9
PGA_scaffold1:46778719-46778737,0.574674181370895,0.480157332786649,0.110959923028806,6.08012423159317,0.021342626271633,3,11.0818643961741,-14.1637287923483,-12.2241021931963,0.110808940667026,9
PGA_scaffold1:46781313-46781443,0.648864158747242,0.548539632675025,0.27611147515075,6.46765236927379,0.0256544710158531,3,0.463495380997698,7.0730092380046,8.28334960998079,0.533662826969462,7
PGA_scaffold1:8854001-8854238,0.0972251256889021,-0.128468592888872,0.221618770624487,0.430783480823363,0.664229032116611,3,2.71793450573392,2.56413098853217,4.15571207972565,0.392919035944873,8
PGA_scaffold10:21053-21076,0.463962464871748,0.344843012621025,0.169903509447412,3.89493450570273,0.0604475087434113,3,5.96912517095916,-3.93825034191832,-1.99862374276631,0.259804822702921,9
PGA_scaffold10:43494141-43494160,0.0654569151804174,-0.168178856024478,0.308192188209231,0.280166495236778,0.76277651478851,3,-0.909479612027555,9.81895922405511,11.4105403152486,0.759859398985551,8
PGA_scaffold11:14810047-14810100,0.759061279039683,0.698826598799604,0.0825138001747631,12.6017316936733,0.00336997285080589,3,13.585858628533,-19.1717172570659,-17.5801361658724,0.0544682177542459,8
PGA_scaffold12:16522828-16522872,0.628593856974605,0.535742321218256,0.182733085691848,6.76988109948007,0.0190281396728488,3,4.84018778478436,-1.68037556956872,-0.0887944783752417,0.267131044851715,8
PGA_scaffold12:30777475-30777509,0.186947207362797,0.00626880899897431,0.217558298089364,1.03469595178916,0.394034597836186,3,3.00229116237228,1.99541767525544,3.93504427440744,0.425984517607864,9
PGA_scaffold13:43165248-43165273,0.238509532647239,0.0209408276893067,0.403811591047879,1.09624926385142,0.385323635002677,3,-3.33794192642857,14.6758838528571,15.8862242248333,1.14144660745234,7
PGA_scaffold14:18436762-18436766,0.459149179228752,0.338960107946253,0.0761922731582117,3.82022403808696,0.0629286940507256,3,15.592772718906,-23.1855454378121,-21.2459188386601,0.05224736240114,9
PGA_scaffold14:19166033-19166048,0.594069476754742,0.503862693811352,0.109820146555123,6.58564087278838,0.0172994656427045,3,11.2057654278058,-14.4115308556116,-12.4719042564596,0.108544181304499,9
PGA_scaffold14:34996189-34996265,0.259782038486663,0.0952891581503654,0.139325580011648,1.57929047114715,0.258296360017277,3,8.35013142653299,-8.70026285306598,-6.76063625391397,0.174704555210238,9
PGA_scaffold15:14964840-14964881,0.420680439781696,0.275850549727119,0.251062501468972,2.90465206887315,0.112634845918333,3,1.34575862702831,5.30848274594338,6.90006383713686,0.50425903715086,8
PGA_scaffold15:15010628-15010661,0.0306261213826241,-0.184790296087904,0.246423609355561,0.142171714404331,0.869382527016774,3,1.50726885293265,4.9854622941347,6.9250888932867,0.546521357230399,9
PGA_scaffold16:1816515-1816582,0.545957756311975,0.432447195389969,0.197806214182664,4.80975295934891,0.0424996197566588,3,3.96831353761529,0.0633729247694133,1.6549540159629,0.313018386954224,8
PGA_scaffold16:26709087-26709154,0.355804313201136,0.212649716134721,0.222441710980218,2.48545502898566,0.13822294983488,3,2.73591225408753,2.52817549182495,4.46780209097695,0.445322833054263,9
PGA_scaffold17:10210451-10210485,0.286184627268781,0.127558988884065,0.176559770478392,1.80415114594966,0.219349442581308,3,5.5079798402342,-3.0159596804684,-1.0763330813164,0.280560172962442,9
PGA_scaffold17:11543869-11543894,0.400614706213394,0.267417974260815,0.222745737341265,3.00769170790182,0.0999257402046504,3,2.71952222820754,2.56095554358493,4.50058214273693,0.446540971533332,9
PGA_scaffold17:15397772-15397949,0.849237267218982,0.798983022958642,0.160955968724409,16.8988168008169,0.00342674669903001,3,5.49376612591538,-2.98753225183075,-2.19863394248588,0.155440943208079,6
PGA_scaffold17:27526119-27526152,0.197916666666667,-0.00260416666666696,0.196686925250915,0.987012987012986,0.413883362287357,3,4.03073394525782,-0.0614678905156349,1.53011320067785,0.309485972517272,8
PGA_scaffold17:33530137-33530168,0.191207776331538,-0.0398757161451651,0.217082395728844,0.827440222069584,0.47580541948784,3,2.86877232456068,2.26245535087865,3.47279572285483,0.32987336574762,7
PGA_scaffold2:29019552-29019657,0.330755801237647,0.139543173019832,0.135907707865086,1.72978011086629,0.245214503474004,3,7.55178181015705,-7.10356362031411,-5.89322324833792,0.129296335399991,7
PGA_scaffold2:3272191-3272390,0.116992034235886,-0.0792319581561396,0.287058855266926,0.596216766409246,0.571269182620397,3,-0.32435380018355,8.6487076003671,10.5883341995191,0.741625077484423,9
PGA_scaffold2:57125459-57125480,0.206496622200435,0.0301625382449763,0.354390452849207,1.17105336398036,0.353158374443782,3,-2.85289796941968,13.7057959388394,15.6454225379914,1.130333337636,9
PGA_scaffold3:20885770-20885818,0.683865011231128,0.604831264038911,0.166751331299585,8.65282281969879,0.00998826966681595,3,5.84693937043987,-3.69387874087974,-2.10229764968626,0.222448051921472,8
PGA_scaffold3:25764259-25764281,0.481832960335131,0.352291200418914,0.276166588326308,3.71951840585432,0.0720906825028643,3,0.297432814897284,7.40513437020543,8.99671546139892,0.610143876062341,8
PGA_scaffold3:27375303-27375375,0.39517913796166,0.243973922452076,0.255597545726445,2.61352848597084,0.133815694173193,3,1.14883439977531,5.70233120044938,7.29391229164286,0.522640843051058,8
PGA_scaffold3:28868108-28868263,0.463220531593416,0.309854969191535,0.407739907354334,3.02036861691015,0.113314538831301,3,-3.43475271404631,14.8695054280926,16.0798458000688,1.16376282434525,7
PGA_scaffold3:34590717-34590733,0.204995484902155,0.0283278148804114,0.104708696980209,1.16034521130507,0.35617479109942,3,11.7777072223569,-15.5554144447139,-13.6157878455619,0.0986752010096387,9
PGA_scaffold3:52925201-52925282,0.171872332565122,-0.0121560379759624,0.267862973458585,0.933944761124489,0.427994142425018,3,0.506186703748222,6.98762659250356,8.92725319165556,0.645755152950669,9
PGA_scaffold4:10439160-10439185,0.185204852263377,-0.0184939346707786,0.347542556914822,0.909209402033618,0.440751436177465,3,-2.23127863322879,12.4625572664576,14.0541383576511,0.96628663093514,8
PGA_scaffold4:12563117-12563166,0.283345601701217,0.104182002126521,0.416645071675572,1.58149089644231,0.263778310566443,3,-4.22610211066738,16.4522042213348,18.0437853125282,1.38874492601234,8
PGA_scaffold4:34777439-34777461,0.139035503196138,-0.076205621004827,0.330510952692695,0.645952318416272,0.549466187099161,3,-1.67855805889196,11.3571161177839,12.9486972089774,0.873899918798663,8
PGA_scaffold4:54308012-54308195,0.397691256669658,0.22560304428956,0.368922377253534,2.31097325708319,0.169577054161569,3,-2.43432044418461,12.8686408883692,14.0789812603454,0.952726043068791,7
PGA_scaffold5:46098213-46098258,0.43613241066956,0.29516551333695,0.225694771360928,3.09386401291439,0.101090077522434,3,2.51746103514902,2.96507792970197,4.55665902089545,0.407505038557293,8
PGA_scaffold5:54725925-54725951,0.314216146370079,0.118277902475815,0.400285359700624,1.60364888510302,0.267088626615604,3,-3.25023474264427,14.5004694852885,15.7108098572647,1.12159858433461,7
PGA_scaffold6:25730936-25730983,0.39467855806061,0.260162682074079,0.173575757387738,2.9340667424277,0.10445693072047,3,5.71252363095077,-3.42504726190154,-1.48542066274954,0.271156891974543,9
PGA_scaffold6:34393744-34393775,0.279361087568837,0.0734642554456477,0.288902102148967,1.35680129066626,0.317696171870449,3,0.0106633391147209,7.97867332177056,9.18901369374674,0.584250972382647,7
PGA_scaffold7:19201945-19202004,0.406561810399506,0.258202262999383,0.208038356587564,2.74038184615794,0.124022923475025,3,3.41353256161779,1.17293487676442,2.7645159679579,0.346239662493235,8
PGA_scaffold9:32354188-32354260,0.304222367334939,0.149605115631592,0.140453327142866,1.96758359098652,0.19548664117589,3,8.25339047485485,-8.5067809497097,-6.5671543505577,0.177544233949508,9
PGA_scaffold9:8397228-8397409,0.400716348796021,0.200955131728028,0.285828741915779,2.00597670898065,0.215227266612774,3,0.325408255712911,7.34918348857418,8.13808179791905,0.490188418230941,6
