ID,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual
PGA_scaffold1:21584022-21584046,0.491709568897486,0.346483731439625,0.279940187371036,3.38582705050788,0.09362498662467,3,0.325782539288566,7.34843492142287,8.55877529339905,0.548565559537315,7
PGA_scaffold1:37332916-37332987,0.228470875731092,0.0570199592268907,0.260631905158107,1.33257307916166,0.311232872860304,3,0.834584342277868,6.33083131544426,8.27045791459627,0.611360909877101,9
PGA_scaffold1:37340224-37340253,0.260580556299313,0.0962651243658275,0.397282515165896,1.58585565112834,0.257044845539576,3,-4.22387844842117,16.4477568968423,18.3873834959943,1.42050057170886,9
PGA_scaffold1:43276937-43276981,0.322288521952674,0.17168597127549,0.206577441132513,2.13999378166907,0.173660795082875,3,3.62378906775513,0.752421864489733,2.69204846364173,0.384068152663711,9
PGA_scaffold1:60340188-60340200,0.691496536149215,0.62294021084904,0.0993613984741586,10.0865461082036,0.00503118400218141,3,12.4067290691616,-16.8134581383232,-14.8738315391712,0.0888541875606647,9
PGA_scaffold1:69390550-69390616,0.0558943046473317,-0.213850179739145,0.239963608864453,0.207212039106049,0.817658886999941,3,1.86666935633235,4.2666612873353,5.47700165931148,0.403077735054765,7
PGA_scaffold1:71140005-71140034,0.144464317281599,-0.0456547233224895,0.142985476641176,0.759862435780103,0.495531851710106,3,8.03897662621237,-8.07795325242475,-6.13832665327275,0.184003618772738,9
PGA_scaffold1:74887501-74887567,0.0697085999924724,-0.16286425000941,0.303826234447986,0.299728020669259,0.748990009288001,3,-0.752535623784482,9.50507124756896,11.0966523387624,0.738483045910739,8
PGA_scaffold1:80905747-80905765,0.310249411213217,0.156971502593931,0.220004282571519,2.02409736672374,0.187981174805845,3,2.86812923527536,2.26374152944928,4.20336812860128,0.43561695914828,9
PGA_scaffold10:10029611-10029643,0.251388687794167,0.0642358597427085,0.3759788097104,1.34322676505346,0.314069339848542,3,-3.09638090643033,14.1927618128607,15.7843429040541,1.13088052280999,8
PGA_scaffold10:13645155-13645260,0.268155096543625,0.0242067953914997,0.30268324642079,1.09922920256946,0.391973907469739,3,-0.190238107721783,8.38047621544357,9.16937452478844,0.549702885982973,6
PGA_scaffold10:21125202-21125260,0.246672858324073,0.079266826840533,0.15725794179133,1.47350042371877,0.279528611487712,3,6.89724460152848,-5.79448920305697,-3.85486260390497,0.222570542308009,9
PGA_scaffold10:24426830-24426843,0.438313397806591,0.297891747258239,0.202980404161285,3.12140895720111,0.0995351005283376,3,3.68427584997539,0.631448300049218,2.2230293912427,0.329608355787828,8
PGA_scaffold10:24776144-24776185,0.405950950897952,0.273940051097497,0.0784593403048825,3.07513206493994,0.0959843377250313,3,15.2409269916133,-22.4818539832266,-20.5422273840746,0.0554028127296963,9
PGA_scaffold11:28525380-28525395,0.232347812597875,0.0130186161972676,0.282030085507046,1.05935651254331,0.396347133127191,3,0.251404663040852,7.4971906739183,8.70753104589448,0.556786783917783,7
PGA_scaffold11:39354932-39354946,0.315465884669698,0.0872878462262641,0.286416335589851,1.38254271454745,0.320763756731183,3,0.306925458278244,7.38614908344351,8.17504739278839,0.492205903756308,6
PGA_scaffold11:48720902-48721040,0.404747211223652,0.272468813717797,0.247567931404254,3.05981338491598,0.0968626785470023,3,1.45167320801373,5.09665358397253,7.03628018312454,0.551608925938034,9
PGA_scaffold12:1231053-1231093,0.267241332238654,0.104406072736133,0.145214168108338,1.64117607608515,0.246788171222223,3,7.85337729443075,-7.7067545888615,-5.7671279897095,0.189784391574571,9
PGA_scaffold12:1231495-1231568,0.510830663653369,0.388538329566711,0.158142385708672,4.17712743377183,0.057258095901495,3,6.43002589628474,-4.86005179256947,-3.26847070137599,0.200072113261044,8
PGA_scaffold12:23817555-23817692,0.480491872977214,0.332060979542132,0.19391212936167,3.23714195783214,0.101058584452677,3,3.99749102727147,0.00501794545705003,1.21535831743323,0.263213397395041,7
PGA_scaffold12:24862842-24862867,0.375068319863698,0.218835399829622,0.204848367278336,2.40069967188665,0.152521182947007,3,3.58350935473832,0.832981290523358,2.42456238171684,0.335702828612801,8
