ID,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual
Scaffold_01:11560620-11561025,0.240868619996691,0.072172757773733,0.082484811826787,1.42782767059423,0.289351840052402,3,14.6405232561634,-21.2810465123268,-19.3414199131748,0.0612336976389042,9
Scaffold_01:1174552-1174568,0.262160390288296,0.0513490732278089,0.399603562337769,1.24357835216729,0.345037962575376,3,-3.23318743747013,14.4663748749403,15.6767152469164,1.11778104923125,7
Scaffold_01:11781543-11781799,0.538032227654962,0.435372722689398,0.0806865716567541,5.24093923729166,0.0309565502584065,3,14.905027426543,-21.8100548530861,-19.8704282539341,0.0585929056114847,9
Scaffold_01:12194474-12194499,0.191459579331478,-0.0106755258356523,0.191595320183517,0.947186186056967,0.427372865153657,3,4.31923988130486,-0.638479762609716,0.953101328583767,0.293670133729797,8
Scaffold_01:12203041-12203064,0.113263695150952,-0.0837888170377259,0.14688325499909,0.574789399500281,0.582204025474316,3,7.71623633322251,-7.43247266644502,-5.49284606729302,0.194172215392149,9
Scaffold_01:12483592-12483623,0.147870850758509,-0.0414911824062674,0.143156880431104,0.780889644492974,0.486714626545774,3,8.02460024554512,-8.04920049109025,-6.10957389193825,0.184445031732888,9
Scaffold_01:12544498-12544537,0.111377028164749,-0.0860947433541961,0.196866780623866,0.564014933922157,0.587799093646169,3,4.20156627008509,-0.403132540170176,1.53649405898183,0.348808763818847,9
Scaffold_01:12753089-12753582,0.267180022042515,0.104331138051962,0.283273128170934,1.64066228453868,0.246881104699028,3,-0.165045209105815,8.33009041821163,10.2697170173636,0.722192986293719,9
Scaffold_01:13456219-13456343,0.0384493009585187,-0.175228632161811,0.114557699318934,0.179940438383343,0.838252477531775,3,10.6989499410406,-13.3978998820812,-11.4582732829292,0.118111198259226,9
Scaffold_01:13507573-13507600,0.256012065973041,0.0906814139670505,0.141650891139109,1.54848518932693,0.264269178717288,3,8.15150717535331,-8.30301435070661,-6.36338775155461,0.180584774644533,9
Scaffold_01:13899321-13899334,0.547067110059263,0.433833887574079,0.170827275603225,4.8313303997936,0.0420857851079947,3,5.58129714455008,-3.16259428910017,-1.57101319790669,0.233455664720163,8
Scaffold_01:19872128-19872184,0.309594445725152,0.15617098921963,0.192213764106204,2.0179081659134,0.188785765245401,3,4.48859609490588,-0.97719218981176,0.962434409340242,0.332515180006877,9
Scaffold_01:21584022-21584046,0.495912515218681,0.383893074156165,0.231179585322086,4.42702186794455,0.0458433787071931,3,2.27355537460327,3.45288925079346,5.39251584994546,0.480996006027223,9
Scaffold_01:22776175-22776410,0.200052047767078,0.0222858361597617,0.151826100664119,1.12536598467312,0.366250131675311,3,7.31906388825782,-6.63812777651565,-4.69850117736364,0.207460483585842,9
Scaffold_01:24182993-24183266,0.0885417943072959,-0.114004473624416,0.559315679286023,0.437143548540462,0.658893792804526,3,-8.32867503838198,24.657350076764,26.596976675916,2.81550626185666,9
Scaffold_01:24305892-24305933,0.445370611936272,0.322119636810999,0.114917012949023,3.61352607136451,0.0704714081935095,3,10.6613704880171,-13.3227409760343,-11.3831143768823,0.118853278786133,9
Scaffold_01:24306787-24307064,0.520171535156215,0.400214418945269,0.155658273591866,4.33631243886763,0.0530083190024913,3,6.60418616834079,-5.20837233668159,-3.61679124548811,0.193835985100803,8
Scaffold_01:28802190-28802225,0.77956985421043,0.730585377368304,0.0691446429138547,15.9146306027301,0.00110845851902854,3,16.7574863689087,-25.5149727378175,-23.5753461386655,0.0430288347931602,9
Scaffold_01:29879282-29879305,0.380667253495377,0.243037754272128,0.185938663147729,2.76588417195281,0.1157865717736,3,4.88689116838254,-1.77378233676507,0.165844262386928,0.311158678078483,9
Scaffold_01:30342570-30343287,0.34600115490205,0.200668078213617,0.195886182552043,2.38074609569996,0.147943679665575,3,4.26148791252245,-0.522975825044909,1.41665077410709,0.345342568633312,9
Scaffold_01:32594669-32594753,0.504232661021633,0.338976881362177,0.389763585694662,3.05122557323387,0.121852301532864,3,-2.46591958462087,12.9318391692417,13.7207374785866,0.911493916401359,6
Scaffold_01:33879194-33879227,0.153854647366855,-0.0341776532182883,0.127502949256035,0.818235201548192,0.471522456009995,3,9.41421943503022,-10.8284388700604,-8.88881227090843,0.146313018620884,9
